timestamp,badge_id,holder,reader,event
2026-06-09T15:48:00Z,B1024,Samuel Tanaka,ROOM-E,UNLOCK
2026-06-09T15:49:00Z,B1024,Samuel Tanaka,ROOM-D,UNLOCK
2026-06-09T15:49:00Z,B1024,Samuel Tanaka,ROOM-E,UNLOCK
2026-06-09T15:50:00Z,B1024,Samuel Tanaka,ROOM-A,UNLOCK
2026-06-09T15:54:00Z,B1024,Samuel Tanaka,ROOM-B,UNLOCK
2026-06-09T15:55:00Z,B1024,Samuel Tanaka,ROOM-E,UNLOCK
2026-06-09T15:56:00Z,B1024,Samuel Tanaka,ROOM-B,UNLOCK
2026-06-09T16:02:00Z,B1024,Samuel Tanaka,ROOM-A,UNLOCK
2026-06-09T16:02:00Z,B1024,Samuel Tanaka,ROOM-B,UNLOCK
2026-06-09T16:02:00Z,B1024,Samuel Tanaka,ROOM-B,UNLOCK
2026-06-09T16:03:00Z,B1024,Samuel Tanaka,ROOM-E,UNLOCK
2026-06-09T16:04:00Z,B1024,Samuel Tanaka,ROOM-D,UNLOCK
2026-06-09T16:06:00Z,B1024,Samuel Tanaka,ROOM-B,UNLOCK
2026-06-09T16:08:00Z,B1024,Samuel Tanaka,ROOM-D,UNLOCK
2026-06-09T16:08:00Z,B1024,Samuel Tanaka,ROOM-F,UNLOCK
2026-06-09T16:09:00Z,B1024,Samuel Tanaka,ROOM-A,UNLOCK
2026-06-09T16:09:00Z,B1024,Samuel Tanaka,ROOM-E,UNLOCK
2026-06-09T21:51:00Z,B1009,Hana Tanaka,MAIN-ENTRANCE,IN
2026-06-09T21:54:00Z,B1028,Maya Mensah,MAIN-ENTRANCE,IN
2026-06-09T22:13:00Z,B1024,Samuel Tanaka,MAIN-ENTRANCE,OUT
2026-06-09T23:22:00Z,B1009,Hana Tanaka,ROOM-E,UNLOCK
2026-06-10T01:54:00Z,B1009,Hana Tanaka,ROOM-A,UNLOCK
2026-06-10T05:43:00Z,B1036,Priya Dubois,MAIN-ENTRANCE,IN
2026-06-10T05:50:00Z,B1009,Hana Tanaka,MAIN-ENTRANCE,OUT
2026-06-10T05:56:00Z,B1002,Priya Novak,MAIN-ENTRANCE,IN
2026-06-10T05:57:00Z,B1017,Sofia Larsen,MAIN-ENTRANCE,IN
2026-06-10T06:09:00Z,B1028,Maya Mensah,MAIN-ENTRANCE,OUT
2026-06-10T07:56:00Z,B1002,Priya Novak,ROOM-A,UNLOCK
2026-06-10T08:01:00Z,B1036,Priya Dubois,ROOM-A,UNLOCK
2026-06-10T08:09:00Z,B1002,Priya Novak,ROOM-C,UNLOCK
2026-06-10T08:14:00Z,B1002,Priya Novak,ROOM-D,UNLOCK
2026-06-10T08:15:00Z,B1036,Priya Dubois,ROOM-C,UNLOCK
2026-06-10T08:20:00Z,B1036,Priya Dubois,ROOM-E,UNLOCK
2026-06-10T08:23:00Z,B1002,Priya Novak,ROOM-E,UNLOCK
2026-06-10T09:19:00Z,B1036,Priya Dubois,ROOM-D,UNLOCK
2026-06-10T09:27:00Z,B1017,Sofia Larsen,ROOM-A,UNLOCK
2026-06-10T09:27:00Z,B1017,Sofia Larsen,ROOM-B,UNLOCK
2026-06-10T09:27:00Z,B1017,Sofia Larsen,ROOM-F,UNLOCK
2026-06-10T09:28:00Z,B1017,Sofia Larsen,ROOM-D,UNLOCK
2026-06-10T09:31:00Z,B1017,Sofia Larsen,ROOM-B,UNLOCK
2026-06-10T09:32:00Z,B1017,Sofia Larsen,ROOM-A,UNLOCK
2026-06-10T09:33:00Z,B1017,Sofia Larsen,ROOM-C,UNLOCK
2026-06-10T09:34:00Z,B1017,Sofia Larsen,ROOM-D,UNLOCK
2026-06-10T11:28:00Z,B1017,Sofia Larsen,ROOM-A,UNLOCK
2026-06-10T11:28:00Z,B1017,Sofia Larsen,ROOM-F,UNLOCK
2026-06-10T11:29:00Z,B1017,Sofia Larsen,ROOM-A,UNLOCK
2026-06-10T11:29:00Z,B1017,Sofia Larsen,ROOM-B,UNLOCK
2026-06-10T11:29:00Z,B1017,Sofia Larsen,ROOM-C,UNLOCK
2026-06-10T11:32:00Z,B1017,Sofia Larsen,ROOM-A,UNLOCK
2026-06-10T11:33:00Z,B1017,Sofia Larsen,ROOM-B,UNLOCK
2026-06-10T11:34:00Z,B1017,Sofia Larsen,ROOM-E,UNLOCK
2026-06-10T11:36:00Z,B1017,Sofia Larsen,ROOM-A,UNLOCK
2026-06-10T11:36:00Z,B1017,Sofia Larsen,ROOM-C,UNLOCK
2026-06-10T12:10:00Z,B1036,Priya Dubois,ROOM-B,UNLOCK
2026-06-10T13:42:00Z,B1024,Samuel Tanaka,MAIN-ENTRANCE,IN
2026-06-10T13:51:00Z,B1036,Priya Dubois,MAIN-ENTRANCE,OUT
2026-06-10T14:07:00Z,B1002,Priya Novak,MAIN-ENTRANCE,OUT
2026-06-10T14:21:00Z,B1017,Sofia Larsen,MAIN-ENTRANCE,OUT
2026-06-10T15:34:00Z,B1036,Priya Dubois,ROOM-D,UNLOCK
2026-06-10T18:28:00Z,B1024,Samuel Tanaka,ROOM-C,UNLOCK
2026-06-10T18:28:00Z,B1024,Samuel Tanaka,ROOM-F,UNLOCK
2026-06-10T18:34:00Z,B1024,Samuel Tanaka,ROOM-B,UNLOCK
2026-06-10T18:35:00Z,B1024,Samuel Tanaka,ROOM-C,UNLOCK
2026-06-10T19:34:00Z,B1024,Samuel Tanaka,ROOM-B,UNLOCK
2026-06-10T19:34:00Z,B1024,Samuel Tanaka,ROOM-F,UNLOCK
2026-06-10T19:35:00Z,B1024,Samuel Tanaka,ROOM-E,UNLOCK
2026-06-10T19:39:00Z,B1024,Samuel Tanaka,ROOM-C,UNLOCK
2026-06-10T19:40:00Z,B1024,Samuel Tanaka,ROOM-E,UNLOCK
2026-06-10T19:41:00Z,B1024,Samuel Tanaka,ROOM-B,UNLOCK
2026-06-10T20:24:00Z,B1024,Samuel Tanaka,ROOM-D,UNLOCK
2026-06-10T20:25:00Z,B1024,Samuel Tanaka,ROOM-B,UNLOCK
2026-06-10T20:25:00Z,B1024,Samuel Tanaka,ROOM-C,UNLOCK
2026-06-10T20:26:00Z,B1024,Samuel Tanaka,ROOM-B,UNLOCK
2026-06-10T20:27:00Z,B1024,Samuel Tanaka,ROOM-A,UNLOCK
2026-06-10T20:29:00Z,B1024,Samuel Tanaka,ROOM-B,UNLOCK
2026-06-10T20:31:00Z,B1024,Samuel Tanaka,ROOM-C,UNLOCK
2026-06-10T20:31:00Z,B1024,Samuel Tanaka,ROOM-D,UNLOCK
2026-06-10T20:31:00Z,B1024,Samuel Tanaka,ROOM-E,UNLOCK
2026-06-10T20:32:00Z,B1024,Samuel Tanaka,ROOM-A,UNLOCK
2026-06-10T21:32:00Z,B1024,Samuel Tanaka,MAIN-ENTRANCE,OUT
2026-06-10T21:43:00Z,B1028,Maya Mensah,MAIN-ENTRANCE,IN
2026-06-10T21:58:00Z,B1009,Hana Tanaka,MAIN-ENTRANCE,IN
2026-06-11T02:13:00Z,B1009,Hana Tanaka,ROOM-C,UNLOCK
2026-06-11T03:47:00Z,B1009,Hana Tanaka,ROOM-B,UNLOCK
2026-06-11T05:41:00Z,B1028,Maya Mensah,MAIN-ENTRANCE,OUT
2026-06-11T05:46:00Z,B1036,Priya Dubois,MAIN-ENTRANCE,IN
2026-06-11T05:50:00Z,B1002,Priya Novak,MAIN-ENTRANCE,IN
2026-06-11T05:51:00Z,B1017,Sofia Larsen,MAIN-ENTRANCE,IN
2026-06-11T06:04:00Z,B1009,Hana Tanaka,MAIN-ENTRANCE,OUT
2026-06-11T07:06:00Z,B1002,Priya Novak,ROOM-A,UNLOCK
2026-06-11T07:18:00Z,B1002,Priya Novak,ROOM-C,UNLOCK
2026-06-11T07:30:00Z,B1002,Priya Novak,ROOM-D,UNLOCK
2026-06-11T07:36:00Z,B1002,Priya Novak,ROOM-E,UNLOCK
2026-06-11T08:57:00Z,B1017,Sofia Larsen,ROOM-C,UNLOCK
2026-06-11T08:57:00Z,B1017,Sofia Larsen,ROOM-E,UNLOCK
2026-06-11T08:57:00Z,B1017,Sofia Larsen,ROOM-F,UNLOCK
2026-06-11T09:00:00Z,B1017,Sofia Larsen,ROOM-A,UNLOCK
2026-06-11T09:04:00Z,B1017,Sofia Larsen,ROOM-C,UNLOCK
2026-06-11T09:04:00Z,B1017,Sofia Larsen,ROOM-E,UNLOCK
2026-06-11T09:10:00Z,B1036,Priya Dubois,ROOM-D,UNLOCK
2026-06-11T09:14:00Z,B1036,Priya Dubois,ROOM-D,UNLOCK
2026-06-11T11:03:00Z,B1017,Sofia Larsen,ROOM-A,UNLOCK
2026-06-11T11:03:00Z,B1017,Sofia Larsen,ROOM-F,UNLOCK
2026-06-11T11:08:00Z,B1017,Sofia Larsen,ROOM-E,UNLOCK
2026-06-11T11:09:00Z,B1017,Sofia Larsen,ROOM-C,UNLOCK
2026-06-11T11:38:00Z,B1017,Sofia Larsen,ROOM-A,UNLOCK
2026-06-11T11:38:00Z,B1017,Sofia Larsen,ROOM-C,UNLOCK
2026-06-11T11:38:00Z,B1017,Sofia Larsen,ROOM-E,UNLOCK
2026-06-11T11:38:00Z,B1036,Priya Dubois,ROOM-A,UNLOCK
2026-06-11T11:42:00Z,B1017,Sofia Larsen,ROOM-C,UNLOCK
2026-06-11T11:42:00Z,B1036,Priya Dubois,ROOM-E,UNLOCK
2026-06-11T11:44:00Z,B1017,Sofia Larsen,ROOM-D,UNLOCK
2026-06-11T11:46:00Z,B1017,Sofia Larsen,ROOM-B,UNLOCK
2026-06-11T11:55:00Z,B1036,Priya Dubois,ROOM-C,UNLOCK
2026-06-11T13:37:00Z,B1036,Priya Dubois,MAIN-ENTRANCE,OUT
2026-06-11T13:43:00Z,B1024,Samuel Tanaka,MAIN-ENTRANCE,IN
2026-06-11T13:55:00Z,B1002,Priya Novak,MAIN-ENTRANCE,OUT
2026-06-11T14:12:00Z,B1017,Sofia Larsen,MAIN-ENTRANCE,OUT
2026-06-11T14:18:00Z,B1036,Priya Dubois,ROOM-B,UNLOCK
2026-06-11T14:45:00Z,B1024,Samuel Tanaka,ROOM-A,UNLOCK
2026-06-11T14:45:00Z,B1024,Samuel Tanaka,ROOM-F,UNLOCK
2026-06-11T14:46:00Z,B1024,Samuel Tanaka,ROOM-C,UNLOCK
2026-06-11T14:47:00Z,B1024,Samuel Tanaka,ROOM-F,UNLOCK
2026-06-11T14:47:00Z,B1024,Samuel Tanaka,ROOM-F,UNLOCK
2026-06-11T14:50:00Z,B1024,Samuel Tanaka,ROOM-C,UNLOCK
2026-06-11T14:51:00Z,B1024,Samuel Tanaka,ROOM-A,UNLOCK
2026-06-11T14:51:00Z,B1024,Samuel Tanaka,ROOM-A,UNLOCK
2026-06-11T14:52:00Z,B1024,Samuel Tanaka,ROOM-D,UNLOCK
2026-06-11T14:52:00Z,B1024,Samuel Tanaka,ROOM-F,UNLOCK
2026-06-11T17:21:00Z,B1024,Samuel Tanaka,ROOM-C,UNLOCK
2026-06-11T17:21:00Z,B1024,Samuel Tanaka,ROOM-E,UNLOCK
2026-06-11T17:26:00Z,B1024,Samuel Tanaka,ROOM-B,UNLOCK
2026-06-11T17:26:00Z,B1024,Samuel Tanaka,ROOM-C,UNLOCK
2026-06-11T18:00:00Z,B1024,Samuel Tanaka,ROOM-C,UNLOCK
2026-06-11T18:00:00Z,B1024,Samuel Tanaka,ROOM-F,UNLOCK
2026-06-11T18:04:00Z,B1024,Samuel Tanaka,ROOM-A,UNLOCK
2026-06-11T18:06:00Z,B1024,Samuel Tanaka,ROOM-C,UNLOCK
2026-06-11T21:38:00Z,B1024,Samuel Tanaka,MAIN-ENTRANCE,OUT
2026-06-11T21:48:00Z,B1028,Maya Mensah,MAIN-ENTRANCE,IN
2026-06-11T21:56:00Z,B1009,Hana Tanaka,MAIN-ENTRANCE,IN
2026-06-12T02:14:00Z,B1009,Hana Tanaka,ROOM-B,UNLOCK
2026-06-12T02:19:00Z,B1009,Hana Tanaka,ROOM-C,UNLOCK
2026-06-12T05:41:00Z,B1017,Sofia Larsen,MAIN-ENTRANCE,IN
2026-06-12T05:43:00Z,B1002,Priya Novak,MAIN-ENTRANCE,IN
2026-06-12T05:44:00Z,B1036,Priya Dubois,MAIN-ENTRANCE,IN
2026-06-12T06:10:00Z,B1028,Maya Mensah,MAIN-ENTRANCE,OUT
2026-06-12T06:14:00Z,B1009,Hana Tanaka,MAIN-ENTRANCE,OUT
2026-06-12T07:32:00Z,B1036,Priya Dubois,ROOM-E,UNLOCK
2026-06-12T07:38:00Z,B1036,Priya Dubois,ROOM-A,UNLOCK
2026-06-12T07:42:00Z,B1017,Sofia Larsen,ROOM-D,UNLOCK
2026-06-12T07:42:00Z,B1017,Sofia Larsen,ROOM-E,UNLOCK
2026-06-12T07:42:00Z,B1017,Sofia Larsen,ROOM-E,UNLOCK
2026-06-12T07:46:00Z,B1017,Sofia Larsen,ROOM-B,UNLOCK
2026-06-12T07:48:00Z,B1017,Sofia Larsen,ROOM-B,UNLOCK
2026-06-12T07:48:00Z,B1017,Sofia Larsen,ROOM-F,UNLOCK
2026-06-12T07:49:00Z,B1036,Priya Dubois,ROOM-D,UNLOCK
2026-06-12T07:53:00Z,B1017,Sofia Larsen,ROOM-B,UNLOCK
2026-06-12T07:53:00Z,B1017,Sofia Larsen,ROOM-D,UNLOCK
2026-06-12T07:54:00Z,B1017,Sofia Larsen,ROOM-A,UNLOCK
2026-06-12T07:54:00Z,B1017,Sofia Larsen,ROOM-B,UNLOCK
2026-06-12T07:54:00Z,B1017,Sofia Larsen,ROOM-F,UNLOCK
2026-06-12T07:56:00Z,B1017,Sofia Larsen,ROOM-A,UNLOCK
2026-06-12T07:56:00Z,B1017,Sofia Larsen,ROOM-F,UNLOCK
2026-06-12T07:58:00Z,B1017,Sofia Larsen,ROOM-C,UNLOCK
2026-06-12T07:59:00Z,B1017,Sofia Larsen,ROOM-A,UNLOCK
2026-06-12T07:59:00Z,B1017,Sofia Larsen,ROOM-D,UNLOCK
2026-06-12T07:59:00Z,B1017,Sofia Larsen,ROOM-E,UNLOCK
2026-06-12T08:01:00Z,B1017,Sofia Larsen,ROOM-E,UNLOCK
2026-06-12T08:07:00Z,B1017,Sofia Larsen,ROOM-A,UNLOCK
2026-06-12T08:07:00Z,B1017,Sofia Larsen,ROOM-E,UNLOCK
2026-06-12T08:08:00Z,B1017,Sofia Larsen,ROOM-F,UNLOCK
2026-06-12T08:12:00Z,B1017,Sofia Larsen,ROOM-D,UNLOCK
2026-06-12T08:13:00Z,B1017,Sofia Larsen,ROOM-B,UNLOCK
2026-06-12T08:14:00Z,B1017,Sofia Larsen,ROOM-F,UNLOCK
2026-06-12T09:48:00Z,B1002,Priya Novak,ROOM-A,UNLOCK
2026-06-12T09:52:00Z,B1002,Priya Novak,ROOM-C,UNLOCK
2026-06-12T10:05:00Z,B1002,Priya Novak,ROOM-D,UNLOCK
2026-06-12T10:13:00Z,B1002,Priya Novak,ROOM-E,UNLOCK
2026-06-12T11:45:00Z,B1036,Priya Dubois,ROOM-B,UNLOCK
2026-06-12T12:17:00Z,B1017,Sofia Larsen,ROOM-A,UNLOCK
2026-06-12T12:17:00Z,B1017,Sofia Larsen,ROOM-A,UNLOCK
2026-06-12T12:18:00Z,B1017,Sofia Larsen,ROOM-F,UNLOCK
2026-06-12T12:18:00Z,B1017,Sofia Larsen,ROOM-F,UNLOCK
2026-06-12T12:20:00Z,B1017,Sofia Larsen,ROOM-B,UNLOCK
2026-06-12T12:22:00Z,B1017,Sofia Larsen,ROOM-E,UNLOCK
2026-06-12T12:23:00Z,B1017,Sofia Larsen,ROOM-F,UNLOCK
2026-06-12T12:24:00Z,B1017,Sofia Larsen,ROOM-A,UNLOCK
2026-06-12T13:34:00Z,B1017,Sofia Larsen,MAIN-ENTRANCE,OUT
2026-06-12T13:43:00Z,B1024,Samuel Tanaka,MAIN-ENTRANCE,IN
2026-06-12T13:52:00Z,B1036,Priya Dubois,MAIN-ENTRANCE,OUT
2026-06-12T14:00:00Z,B1002,Priya Novak,MAIN-ENTRANCE,OUT
2026-06-12T14:44:00Z,B1024,Samuel Tanaka,ROOM-C,UNLOCK
2026-06-12T14:44:00Z,B1024,Samuel Tanaka,ROOM-C,UNLOCK
2026-06-12T14:45:00Z,B1024,Samuel Tanaka,ROOM-A,UNLOCK
2026-06-12T14:45:00Z,B1024,Samuel Tanaka,ROOM-E,UNLOCK
2026-06-12T14:49:00Z,B1024,Samuel Tanaka,ROOM-B,UNLOCK
2026-06-12T14:50:00Z,B1024,Samuel Tanaka,ROOM-B,UNLOCK
2026-06-12T14:52:00Z,B1024,Samuel Tanaka,ROOM-B,UNLOCK
2026-06-12T14:52:00Z,B1024,Samuel Tanaka,ROOM-E,UNLOCK
2026-06-12T18:00:00Z,B1024,Samuel Tanaka,ROOM-A,UNLOCK
2026-06-12T18:00:00Z,B1024,Samuel Tanaka,ROOM-B,UNLOCK
2026-06-12T18:01:00Z,B1024,Samuel Tanaka,ROOM-F,UNLOCK
2026-06-12T18:02:00Z,B1024,Samuel Tanaka,ROOM-D,UNLOCK
2026-06-12T18:03:00Z,B1024,Samuel Tanaka,ROOM-D,UNLOCK
2026-06-12T18:04:00Z,B1024,Samuel Tanaka,ROOM-C,UNLOCK
2026-06-12T18:04:00Z,B1024,Samuel Tanaka,ROOM-D,UNLOCK
2026-06-12T18:06:00Z,B1024,Samuel Tanaka,ROOM-D,UNLOCK
2026-06-12T18:07:00Z,B1024,Samuel Tanaka,ROOM-F,UNLOCK
2026-06-12T18:08:00Z,B1024,Samuel Tanaka,ROOM-F,UNLOCK
2026-06-12T18:09:00Z,B1024,Samuel Tanaka,ROOM-B,UNLOCK
2026-06-12T18:10:00Z,B1024,Samuel Tanaka,ROOM-C,UNLOCK
2026-06-12T20:21:00Z,B1024,Samuel Tanaka,ROOM-F,UNLOCK
2026-06-12T20:22:00Z,B1024,Samuel Tanaka,ROOM-E,UNLOCK
2026-06-12T20:23:00Z,B1024,Samuel Tanaka,ROOM-B,UNLOCK
2026-06-12T20:23:00Z,B1024,Samuel Tanaka,ROOM-F,UNLOCK
2026-06-12T20:24:00Z,B1024,Samuel Tanaka,ROOM-E,UNLOCK
2026-06-12T20:25:00Z,B1024,Samuel Tanaka,ROOM-F,UNLOCK
2026-06-12T20:28:00Z,B1024,Samuel Tanaka,ROOM-B,UNLOCK
2026-06-12T20:29:00Z,B1024,Samuel Tanaka,ROOM-C,UNLOCK
2026-06-12T20:29:00Z,B1024,Samuel Tanaka,ROOM-E,UNLOCK
2026-06-12T20:30:00Z,B1024,Samuel Tanaka,ROOM-C,UNLOCK
2026-06-12T20:31:00Z,B1024,Samuel Tanaka,ROOM-D,UNLOCK
2026-06-12T20:31:00Z,B1024,Samuel Tanaka,ROOM-F,UNLOCK
2026-06-12T21:14:00Z,B1024,Samuel Tanaka,ROOM-D,UNLOCK
2026-06-12T21:15:00Z,B1024,Samuel Tanaka,ROOM-D,UNLOCK
2026-06-12T21:15:00Z,B1024,Samuel Tanaka,ROOM-F,UNLOCK
2026-06-12T21:16:00Z,B1024,Samuel Tanaka,ROOM-A,UNLOCK
2026-06-12T21:16:00Z,B1024,Samuel Tanaka,ROOM-C,UNLOCK
2026-06-12T21:19:00Z,B1024,Samuel Tanaka,ROOM-F,UNLOCK
2026-06-12T21:21:00Z,B1024,Samuel Tanaka,ROOM-D,UNLOCK
2026-06-12T21:22:00Z,B1024,Samuel Tanaka,ROOM-B,UNLOCK
2026-06-12T21:22:00Z,B1024,Samuel Tanaka,ROOM-B,UNLOCK
2026-06-12T21:22:00Z,B1024,Samuel Tanaka,ROOM-F,UNLOCK
2026-06-12T21:36:00Z,B1024,Samuel Tanaka,MAIN-ENTRANCE,OUT
2026-06-12T21:43:00Z,B1028,Maya Mensah,MAIN-ENTRANCE,IN
2026-06-12T21:51:00Z,B1009,Hana Tanaka,MAIN-ENTRANCE,IN
2026-06-13T02:46:00Z,B1009,Hana Tanaka,ROOM-A,UNLOCK
2026-06-13T03:10:00Z,B1009,Hana Tanaka,ROOM-F,UNLOCK
2026-06-13T05:40:00Z,B1028,Maya Mensah,MAIN-ENTRANCE,OUT
2026-06-13T05:54:00Z,B1017,Sofia Larsen,MAIN-ENTRANCE,IN
2026-06-13T06:04:00Z,B1009,Hana Tanaka,MAIN-ENTRANCE,OUT
2026-06-13T09:40:00Z,B1017,Sofia Larsen,ROOM-A,UNLOCK
2026-06-13T09:40:00Z,B1017,Sofia Larsen,ROOM-A,UNLOCK
2026-06-13T09:45:00Z,B1017,Sofia Larsen,ROOM-B,UNLOCK
2026-06-13T09:48:00Z,B1017,Sofia Larsen,ROOM-B,UNLOCK
2026-06-13T11:42:00Z,B1036,Priya Dubois,ROOM-D,UNLOCK
2026-06-13T11:53:00Z,B1017,Sofia Larsen,ROOM-A,UNLOCK
2026-06-13T11:53:00Z,B1017,Sofia Larsen,ROOM-D,UNLOCK
2026-06-13T11:53:00Z,B1017,Sofia Larsen,ROOM-E,UNLOCK
2026-06-13T11:54:00Z,B1017,Sofia Larsen,ROOM-E,UNLOCK
2026-06-13T11:57:00Z,B1017,Sofia Larsen,ROOM-D,UNLOCK
2026-06-13T11:58:00Z,B1017,Sofia Larsen,ROOM-A,UNLOCK
2026-06-13T11:59:00Z,B1017,Sofia Larsen,ROOM-A,UNLOCK
2026-06-13T12:01:00Z,B1017,Sofia Larsen,ROOM-C,UNLOCK
2026-06-13T13:47:00Z,B1024,Samuel Tanaka,MAIN-ENTRANCE,IN
2026-06-13T14:05:00Z,B1017,Sofia Larsen,MAIN-ENTRANCE,OUT
2026-06-13T15:33:00Z,B1036,Priya Dubois,ROOM-B,UNLOCK
2026-06-13T18:59:00Z,B1024,Samuel Tanaka,ROOM-A,UNLOCK
2026-06-13T18:59:00Z,B1024,Samuel Tanaka,ROOM-C,UNLOCK
2026-06-13T18:59:00Z,B1024,Samuel Tanaka,ROOM-D,UNLOCK
2026-06-13T19:00:00Z,B1024,Samuel Tanaka,ROOM-B,UNLOCK
2026-06-13T19:03:00Z,B1024,Samuel Tanaka,ROOM-A,UNLOCK
2026-06-13T19:05:00Z,B1024,Samuel Tanaka,ROOM-B,UNLOCK
2026-06-13T19:06:00Z,B1024,Samuel Tanaka,ROOM-E,UNLOCK
2026-06-13T19:07:00Z,B1024,Samuel Tanaka,ROOM-A,UNLOCK
2026-06-13T21:42:00Z,B1009,Hana Tanaka,MAIN-ENTRANCE,IN
2026-06-13T21:58:00Z,B1028,Maya Mensah,MAIN-ENTRANCE,IN
2026-06-13T22:10:00Z,B1024,Samuel Tanaka,MAIN-ENTRANCE,OUT
2026-06-14T02:54:00Z,B1009,Hana Tanaka,ROOM-C,UNLOCK
2026-06-14T03:27:00Z,B1009,Hana Tanaka,ROOM-F,UNLOCK
2026-06-14T05:52:00Z,B1017,Sofia Larsen,MAIN-ENTRANCE,IN
2026-06-14T05:55:00Z,B1002,Priya Novak,MAIN-ENTRANCE,IN
2026-06-14T05:55:00Z,B1009,Hana Tanaka,MAIN-ENTRANCE,OUT
2026-06-14T06:02:00Z,B1028,Maya Mensah,MAIN-ENTRANCE,OUT
2026-06-14T08:37:00Z,B1017,Sofia Larsen,ROOM-D,UNLOCK
2026-06-14T08:38:00Z,B1017,Sofia Larsen,ROOM-C,UNLOCK
2026-06-14T08:38:00Z,B1017,Sofia Larsen,ROOM-F,UNLOCK
2026-06-14T08:42:00Z,B1017,Sofia Larsen,ROOM-F,UNLOCK
2026-06-14T08:45:00Z,B1017,Sofia Larsen,ROOM-D,UNLOCK
2026-06-14T08:46:00Z,B1017,Sofia Larsen,ROOM-A,UNLOCK
2026-06-14T10:45:00Z,B1017,Sofia Larsen,ROOM-C,UNLOCK
2026-06-14T10:45:00Z,B1017,Sofia Larsen,ROOM-D,UNLOCK
2026-06-14T10:46:00Z,B1017,Sofia Larsen,ROOM-E,UNLOCK
2026-06-14T10:50:00Z,B1017,Sofia Larsen,ROOM-A,UNLOCK
2026-06-14T10:50:00Z,B1017,Sofia Larsen,ROOM-E,UNLOCK
2026-06-14T10:52:00Z,B1017,Sofia Larsen,ROOM-B,UNLOCK
2026-06-14T13:46:00Z,B1024,Samuel Tanaka,MAIN-ENTRANCE,IN
2026-06-14T13:50:00Z,B1002,Priya Novak,MAIN-ENTRANCE,OUT
2026-06-14T14:04:00Z,B1017,Sofia Larsen,MAIN-ENTRANCE,OUT
2026-06-14T15:27:00Z,B1024,Samuel Tanaka,ROOM-C,UNLOCK
2026-06-14T15:27:00Z,B1024,Samuel Tanaka,ROOM-D,UNLOCK
2026-06-14T15:27:00Z,B1024,Samuel Tanaka,ROOM-E,UNLOCK
2026-06-14T15:31:00Z,B1024,Samuel Tanaka,ROOM-B,UNLOCK
2026-06-14T15:32:00Z,B1024,Samuel Tanaka,ROOM-B,UNLOCK
2026-06-14T15:34:00Z,B1024,Samuel Tanaka,ROOM-B,UNLOCK
2026-06-14T21:44:00Z,B1009,Hana Tanaka,MAIN-ENTRANCE,IN
2026-06-14T21:58:00Z,B1028,Maya Mensah,MAIN-ENTRANCE,IN
2026-06-14T22:09:00Z,B1024,Samuel Tanaka,MAIN-ENTRANCE,OUT
2026-06-15T00:31:00Z,B1009,Hana Tanaka,ROOM-D,UNLOCK
2026-06-15T02:18:00Z,B1009,Hana Tanaka,ROOM-A,UNLOCK
2026-06-15T05:47:00Z,B1036,Priya Dubois,MAIN-ENTRANCE,IN
2026-06-15T05:50:00Z,B1017,Sofia Larsen,MAIN-ENTRANCE,IN
2026-06-15T05:51:00Z,B1002,Priya Novak,MAIN-ENTRANCE,IN
2026-06-15T05:55:00Z,B1009,Hana Tanaka,MAIN-ENTRANCE,OUT
2026-06-15T06:20:00Z,B1028,Maya Mensah,MAIN-ENTRANCE,OUT
2026-06-15T08:10:00Z,B1002,Priya Novak,ROOM-A,UNLOCK
2026-06-15T08:23:00Z,B1017,Sofia Larsen,ROOM-A,UNLOCK
2026-06-15T08:23:00Z,B1017,Sofia Larsen,ROOM-D,UNLOCK
2026-06-15T08:23:00Z,B1017,Sofia Larsen,ROOM-F,UNLOCK
2026-06-15T08:24:00Z,B1002,Priya Novak,ROOM-C,UNLOCK
2026-06-15T08:28:00Z,B1017,Sofia Larsen,ROOM-D,UNLOCK
2026-06-15T08:30:00Z,B1017,Sofia Larsen,ROOM-C,UNLOCK
2026-06-15T08:30:00Z,B1017,Sofia Larsen,ROOM-F,UNLOCK
2026-06-15T08:35:00Z,B1002,Priya Novak,ROOM-D,UNLOCK
2026-06-15T08:35:00Z,B1036,Priya Dubois,ROOM-D,UNLOCK
2026-06-15T08:49:00Z,B1002,Priya Novak,ROOM-E,UNLOCK
2026-06-15T09:02:00Z,B1017,Sofia Larsen,ROOM-B,UNLOCK
2026-06-15T09:02:00Z,B1017,Sofia Larsen,ROOM-C,UNLOCK
2026-06-15T09:03:00Z,B1017,Sofia Larsen,ROOM-E,UNLOCK
2026-06-15T09:03:00Z,B1017,Sofia Larsen,ROOM-F,UNLOCK
2026-06-15T09:05:00Z,B1017,Sofia Larsen,ROOM-E,UNLOCK
2026-06-15T09:08:00Z,B1017,Sofia Larsen,ROOM-D,UNLOCK
2026-06-15T09:08:00Z,B1017,Sofia Larsen,ROOM-F,UNLOCK
2026-06-15T09:09:00Z,B1017,Sofia Larsen,ROOM-D,UNLOCK
2026-06-15T09:20:00Z,B1017,Sofia Larsen,ROOM-C,UNLOCK
2026-06-15T09:21:00Z,B1017,Sofia Larsen,ROOM-B,UNLOCK
2026-06-15T09:22:00Z,B1017,Sofia Larsen,ROOM-A,UNLOCK
2026-06-15T09:22:00Z,B1017,Sofia Larsen,ROOM-D,UNLOCK
